cohort,model,method,repeat,n,positive_rate,raw_accuracy,calibrated_accuracy,accuracy_change,raw_balanced_accuracy,calibrated_balanced_accuracy,balanced_accuracy_change,raw_sensitivity,calibrated_sensitivity,sensitivity_change,raw_specificity,calibrated_specificity,specificity_change,raw_auroc,calibrated_auroc,auroc_change,raw_auprc,calibrated_auprc,auprc_change,raw_brier,calibrated_brier,brier_improvement,raw_log_loss,calibrated_log_loss,log_loss_improvement,raw_ece_5,calibrated_ece_5,ece_5_improvement,raw_ece_10,calibrated_ece_10,ece_10_improvement
toddler,dtree,temperature,6,1054,0.69070209,0.91555977,0.91555977,0.00000000,0.90838418,0.90838418,0.00000000,0.92719780,0.92719780,0.00000000,0.88957055,0.88957055,0.00000000,0.92883056,0.91484149,-0.01398908,0.94286405,0.93188016,-0.01098389,0.06740279,0.06095358,0.00644921,1.85703374,0.23600839,1.62102535,0.06896884,0.02079288,0.04817596,0.06896884,0.02079288,0.04817596
toddler,dtree,temperature,7,1054,0.69070209,0.89373814,0.89373814,0.00000000,0.88581204,0.88581204,0.00000000,0.90659341,0.90659341,0.00000000,0.86503067,0.86503067,0.00000000,0.90139174,0.89534526,-0.00604648,0.92415523,0.92110487,-0.00305036,0.09190135,0.08346679,0.00843456,2.84154449,0.30535400,2.53619049,0.09174105,0.02651830,0.06522276,0.09174105,0.02651830,0.06522276
toddler,dtree,temperature,8,1054,0.69070209,0.90607211,0.90607211,0.00000000,0.90405683,0.90405683,0.00000000,0.90934066,0.90934066,0.00000000,0.89877301,0.89877301,0.00000000,0.92468862,0.91327193,-0.01141669,0.94184466,0.93553017,-0.00631449,0.07669125,0.06996082,0.00673042,2.10437657,0.26285744,1.84151913,0.07388573,0.02688191,0.04700383,0.07388573,0.02688191,0.04700383
toddler,dtree,temperature,9,1054,0.69070209,0.90891841,0.90891841,0.00000000,0.90272956,0.90272956,0.00000000,0.91895604,0.91895604,0.00000000,0.88650307,0.88650307,0.00000000,0.91728325,0.91752764,0.00024439,0.93635287,0.94127688,0.00492401,0.07951803,0.07251643,0.00700160,2.33400280,0.26951886,2.06448394,0.07570765,0.02286067,0.05284698,0.07570765,0.02286067,0.05284698
toddler,dtree,histbin,0,1054,0.69070209,0.90417457,0.90796964,0.00379507,0.89760163,0.88425723,-0.01334440,0.91483516,0.94642857,0.03159341,0.88036810,0.82208589,-0.05828221,0.91409779,0.90962297,-0.00447482,0.93378278,0.93393535,0.00015257,0.08202515,0.07620171,0.00582343,2.37269058,0.27929606,2.09339452,0.07802199,0.01616034,0.06186165,0.07802199,0.02006728,0.05795471
toddler,dtree,histbin,1,1054,0.69070209,0.91745731,0.91461101,-0.00284630,0.91314552,0.89329957,-0.01984595,0.92445055,0.94917582,0.02472527,0.90184049,0.83742331,-0.06441718,0.92489298,0.91882121,-0.00607177,0.94255851,0.94712835,0.00456984,0.07268783,0.06899257,0.00369527,2.22130942,0.25680931,1.96450012,0.06913896,0.01428292,0.05485604,0.06913896,0.02606215,0.04307680
toddler,dtree,histbin,2,1054,0.69070209,0.90986717,0.92125237,0.01138520,0.90680409,0.90488269,-0.00192139,0.91483516,0.94780220,0.03296703,0.89877301,0.86196319,-0.03680982,0.92754332,0.92538175,-0.00216157,0.94329477,0.94213963,-0.00115514,0.07389119,0.06584939,0.00804180,2.03290561,0.24801696,1.78488865,0.07469249,0.01854431,0.05614818,0.07469249,0.01854431,0.05614818
toddler,dtree,histbin,3,1054,0.69070209,0.90796964,0.91176471,0.00379507,0.89950196,0.88785141,-0.01165054,0.92170330,0.95054945,0.02884615,0.87730061,0.82515337,-0.05214724,0.91111668,0.90397467,-0.00714201,0.93153570,0.92715124,-0.00438446,0.08241441,0.07507850,0.00733592,2.56342421,0.27780515,2.28561906,0.07877214,0.01355825,0.06521389,0.07877214,0.01355825,0.06521389
toddler,dtree,histbin,4,1054,0.69070209,0.91461101,0.91650854,0.00189753,0.91447280,0.90398942,-0.01048338,0.91483516,0.93681319,0.02197802,0.91411043,0.87116564,-0.04294479,0.92599061,0.92738531,0.00139469,0.94453055,0.95180844,0.00727789,0.07534596,0.06878027,0.00656570,2.35480409,0.25428872,2.10051537,0.07250813,0.01200843,0.06049971,0.07303871,0.01425023,0.05878848
toddler,dtree,histbin,5,1054,0.69070209,0.92030361,0.92314991,0.00284630,0.91774675,0.90879711,-0.00894964,0.92445055,0.94642857,0.02197802,0.91104294,0.87116564,-0.03987730,0.93336227,0.93125758,-0.00210468,0.94830742,0.94671712,-0.00159030,0.06804035,0.06127433,0.00676602,1.95454783,0.23513128,1.71941654,0.06620985,0.02435843,0.04185142,0.06620985,0.02825413,0.03795572
toddler,dtree,histbin,6,1054,0.69070209,0.91555977,0.92694497,0.01138520,0.90838418,0.90730971,-0.00107446,0.92719780,0.95879121,0.03159341,0.88957055,0.85582822,-0.03374233,0.92883056,0.91619404,-0.01263652,0.94286405,0.93423324,-0.00863081,0.06740279,0.06001081,0.00739198,1.85703374,0.23487998,1.62215375,0.06896884,0.01992065,0.04904819,0.06896884,0.01992065,0.04904819
toddler,dtree,histbin,7,1054,0.69070209,0.89373814,0.90512334,0.01138520,0.88581204,0.87965600,-0.00615604,0.90659341,0.94642857,0.03983516,0.86503067,0.81288344,-0.05214724,0.90139174,0.89314156,-0.00825019,0.92415523,0.91961088,-0.00454434,0.09190135,0.08152180,0.01037955,2.84154449,0.29876155,2.54278294,0.09174105,0.01779529,0.07394576,0.09174105,0.01920489,0.07253617
toddler,dtree,histbin,8,1054,0.69070209,0.90607211,0.91555977,0.00948767,0.90405683,0.88975174,-0.01430510,0.90934066,0.95741758,0.04807692,0.89877301,0.82208589,-0.07668712,0.92468862,0.91347839,-0.01121022,0.94184466,0.93635530,-0.00548936,0.07669125,0.06946908,0.00722217,2.10437657,0.25967507,1.84470150,0.07388573,0.00697876,0.06690697,0.07388573,0.01633822,0.05754751
toddler,dtree,histbin,9,1054,0.69070209,0.90891841,0.90702087,-0.00189753,0.90272956,0.88102963,-0.02169993,0.91895604,0.94917582,0.03021978,0.88650307,0.81288344,-0.07361963,0.91728325,0.91345311,-0.00383014,0.93635287,0.93730844,0.00095557,0.07951803,0.07520240,0.00431563,2.33400280,0.33817113,1.99583166,0.07570765,0.01225170,0.06345595,0.07570765,0.01594312,0.05976453
toddler,dtree,isotonic,0,1054,0.69070209,0.90417457,0.90986717,0.00569260,0.89760163,0.89071243,-0.00688920,0.91483516,0.94093407,0.02609890,0.88036810,0.84049080,-0.03987730,0.91409779,0.90979783,-0.00429996,0.93378278,0.93400185,0.00021907,0.08202515,0.07584802,0.00617712,2.37269058,0.27856123,2.09412935,0.07802199,0.01413546,0.06388653,0.07802199,0.02283210,0.05518989
toddler,dtree,isotonic,1,1054,0.69070209,0.91745731,0.91840607,0.00094877,0.91314552,0.89943454,-0.01371098,0.92445055,0.94917582,0.02472527,0.90184049,0.84969325,-0.05214724,0.92489298,0.91896868,-0.00592429,0.94255851,0.94718451,0.00462600,0.07268783,0.06844038,0.00424745,2.22130942,0.25583777,1.96547166,0.06913896,0.01027138,0.05886757,0.06913896,0.02266559,0.04647337
toddler,dtree,isotonic,2,1054,0.69070209,0.90986717,0.92599620,0.01612903,0.90680409,0.90831676,0.00151267,0.91483516,0.95467033,0.03983516,0.89877301,0.86196319,-0.03680982,0.92754332,0.92253337,-0.00500994,0.94329477,0.94113776,-0.00215701,0.07389119,0.06623722,0.00765397,2.03290561,0.25040361,1.78250200,0.07469249,0.01292270,0.06176979,0.07469249,0.01578335,0.05890914
toddler,dtree,isotonic,3,1054,0.69070209,0.90796964,0.91176471,0.00379507,0.89950196,0.88785141,-0.01165054,0.92170330,0.95054945,0.02884615,0.87730061,0.82515337,-0.05214724,0.91111668,0.90383141,-0.00728528,0.93153570,0.92688910,-0.00464660,0.08241441,0.07505438,0.00736003,2.56342421,0.27794344,2.28548077,0.07877214,0.01279127,0.06598088,0.07877214,0.01279127,0.06598088
toddler,dtree,isotonic,4,1054,0.69070209,0.91461101,0.92030361,0.00569260,0.91447280,0.90588974,-0.00858306,0.91483516,0.94368132,0.02884615,0.91411043,0.86809816,-0.04601227,0.92599061,0.92759177,0.00160116,0.94453055,0.95188372,0.00735317,0.07534596,0.06803993,0.00730603,2.35480409,0.25276588,2.10203821,0.07250813,0.01261977,0.05988836,0.07303871,0.01261977,0.06041894
toddler,dtree,isotonic,5,1054,0.69070209,0.92030361,0.92314991,0.00284630,0.91774675,0.90879711,-0.00894964,0.92445055,0.94642857,0.02197802,0.91104294,0.87116564,-0.03987730,0.93336227,0.93122388,-0.00213839,0.94830742,0.94669238,-0.00161505,0.06804035,0.06108839,0.00695196,1.95454783,0.23456853,1.71997930,0.06620985,0.02515632,0.04105353,0.06620985,0.02694862,0.03926123
toddler,dtree,isotonic,6,1054,0.69070209,0.91555977,0.93358634,0.01802657,0.90838418,0.91127048,0.00288630,0.92719780,0.96978022,0.04258242,0.88957055,0.85276074,-0.03680982,0.92883056,0.91584221,-0.01298835,0.94286405,0.93478177,-0.00808228,0.06740279,0.05928811,0.00811469,1.85703374,0.23350747,1.62352627,0.06896884,0.01982917,0.04913967,0.06896884,0.01982917,0.04913967
toddler,dtree,isotonic,7,1054,0.69070209,0.89373814,0.90322581,0.00948767,0.88581204,0.88251702,-0.00329502,0.90659341,0.93681319,0.03021978,0.86503067,0.82822086,-0.03680982,0.90139174,0.89315420,-0.00823754,0.92415523,0.91961563,-0.00453960,0.09190135,0.08167510,0.01022625,2.84154449,0.29914748,2.54239701,0.09174105,0.02043407,0.07130698,0.09174105,0.02204410,0.06969696
toddler,dtree,isotonic,8,1054,0.69070209,0.90607211,0.91555977,0.00948767,0.90405683,0.88975174,-0.01430510,0.90934066,0.95741758,0.04807692,0.89877301,0.82208589,-0.07668712,0.92468862,0.91374385,-0.01094477,0.94184466,0.93647932,-0.00536534,0.07669125,0.06924894,0.00744231,2.10437657,0.25932735,1.84504922,0.07388573,0.00681970,0.06706603,0.07388573,0.01698599,0.05689975
toddler,dtree,isotonic,9,1054,0.69070209,0.90891841,0.90891841,0.00000000,0.90272956,0.88409711,-0.01863244,0.91895604,0.94917582,0.03021978,0.88650307,0.81901840,-0.06748466,0.91728325,0.91412096,-0.00316229,0.93635287,0.93733296,0.00098009,0.07951803,0.07438200,0.00513603,2.33400280,0.27431173,2.05969107,0.07570765,0.01169547,0.06401218,0.07570765,0.01475357,0.06095408
toddler,dtree,beta,0,1054,0.69070209,0.90417457,0.90702087,0.00284630,0.89760163,0.88611120,-0.01149043,0.91483516,0.94093407,0.02609890,0.88036810,0.83128834,-0.04907975,0.91409779,0.90985472,-0.00424307,0.93378278,0.93402962,0.00024684,0.08202515,0.07464996,0.00737519,2.37269058,0.27531392,2.09737667,0.07802199,0.01064540,0.06737659,0.07802199,0.01457105,0.06345094
toddler,dtree,beta,1,1054,0.69070209,0.91745731,0.91745731,0.00000000,0.91314552,0.89366615,-0.01947937,0.92445055,0.95604396,0.03159341,0.90184049,0.83128834,-0.07055215,0.92489298,0.91868005,-0.00621292,0.94255851,0.94707099,0.00451248,0.07268783,0.06881735,0.00387048,2.22130942,0.25636653,1.96494289,0.06913896,0.01426068,0.05487827,0.06913896,0.02464014,0.04449882
toddler,dtree,beta,2,1054,0.69070209,0.90986717,0.92220114,0.01233397,0.90680409,0.90811029,0.00130621,0.91483516,0.94505495,0.03021978,0.89877301,0.87116564,-0.02760736,0.92754332,0.92599693,-0.00154638,0.94329477,0.94232665,-0.00096811,0.07389119,0.06469971,0.00919148,2.03290561,0.24543636,1.78746925,0.07469249,0.01649672,0.05819576,0.07469249,0.01649672,0.05819576
toddler,dtree,beta,3,1054,0.69070209,0.90796964,0.91176471,0.00379507,0.89950196,0.88615755,-0.01334440,0.92170330,0.95329670,0.03159341,0.87730061,0.81901840,-0.05828221,0.91111668,0.90583286,-0.00528383,0.93153570,0.92904922,-0.00248648,0.08241441,0.07459809,0.00781632,2.56342421,0.27673986,2.28668435,0.07877214,0.01107870,0.06769344,0.07877214,0.01107870,0.06769344
toddler,dtree,beta,4,1054,0.69070209,0.91461101,0.92030361,0.00569260,0.91447280,0.90588974,-0.00858306,0.91483516,0.94368132,0.02884615,0.91411043,0.86809816,-0.04601227,0.92599061,0.92945839,0.00346777,0.94453055,0.95250367,0.00797312,0.07534596,0.06861357,0.00673239,2.35480409,0.25396752,2.10083656,0.07250813,0.01119350,0.06131464,0.07303871,0.01470259,0.05833612
toddler,dtree,beta,5,1054,0.69070209,0.92030361,0.92884250,0.00853890,0.91774675,0.91207106,-0.00567569,0.92445055,0.95604396,0.03159341,0.91104294,0.86809816,-0.04294479,0.93336227,0.93133343,-0.00202884,0.94830742,0.94674926,-0.00155817,0.06804035,0.06000730,0.00803305,1.95454783,0.23232328,1.72222454,0.06620985,0.02521144,0.04099841,0.06620985,0.02642367,0.03978618
toddler,dtree,beta,6,1054,0.69070209,0.91555977,0.93358634,0.01802657,0.90838418,0.90872969,0.00034551,0.92719780,0.97390110,0.04670330,0.88957055,0.84355828,-0.04601227,0.92883056,0.91583589,-0.01299467,0.94286405,0.93350882,-0.00935523,0.06740279,0.05955491,0.00784788,1.85703374,0.23443633,1.62259740,0.06896884,0.02048127,0.04848757,0.06896884,0.02048127,0.04848757
toddler,dtree,beta,7,1054,0.69070209,0.89373814,0.90607211,0.01233397,0.88581204,0.88034282,-0.00546922,0.90659341,0.94780220,0.04120879,0.86503067,0.81288344,-0.05214724,0.90139174,0.89293088,-0.00846086,0.92415523,0.91952216,-0.00463306,0.09190135,0.08189330,0.01000805,2.84154449,0.29973286,2.54181163,0.09174105,0.01996560,0.07177546,0.09174105,0.02048596,0.07125510
toddler,dtree,beta,8,1054,0.69070209,0.90607211,0.91840607,0.01233397,0.90405683,0.89096525,-0.01309159,0.90934066,0.96291209,0.05357143,0.89877301,0.81901840,-0.07975460,0.92468862,0.91355845,-0.01113017,0.94184466,0.93643081,-0.00541385,0.07669125,0.06856293,0.00812832,2.10437657,0.25782261,1.84655396,0.07388573,0.00567483,0.06821091,0.07388573,0.01588037,0.05800536
toddler,dtree,beta,9,1054,0.69070209,0.90891841,0.91366224,0.00474383,0.90272956,0.88753118,-0.01519838,0.91895604,0.95604396,0.03708791,0.88650307,0.81901840,-0.06748466,0.91728325,0.91936055,0.00207729,0.93635287,0.94304229,0.00668943,0.07951803,0.07253022,0.00698780,2.33400280,0.26817736,2.06582544,0.07570765,0.00595446,0.06975318,0.07570765,0.01120477,0.06450288
toddler,knn,platt,0,1054,0.69070209,0.95540797,0.94592030,-0.00948767,0.95586277,0.92019905,-0.03566372,0.95467033,0.98763736,0.03296703,0.95705521,0.85276074,-0.10429448,0.99006860,0.98862334,-0.00144526,0.99345130,0.99390133,0.00045003,0.03404175,0.03644603,-0.00240428,0.19729684,0.13251983,0.06477702,0.01726755,0.02301107,-0.00574352,0.01916509,0.02301107,-0.00384598
toddler,knn,platt,1,1054,0.69070209,0.95256167,0.95920304,0.00664137,0.95210847,0.94251837,-0.00959010,0.95329670,0.98626374,0.03296703,0.95092025,0.89877301,-0.05214724,0.99201738,0.99196892,-0.00004846,0.99499342,0.99619166,0.00119824,0.03445920,0.03594131,-0.00148210,0.13637470,0.11328355,0.02309115,0.02656546,0.02931423,-0.00274877,0.02656546,0.02931423,-0.00274877
toddler,knn,platt,2,1054,0.69070209,0.94876660,0.95161290,0.00284630,0.94766736,0.93448308,-0.01318429,0.95054945,0.97939560,0.02884615,0.94478528,0.88957055,-0.05521472,0.98957350,0.98856435,-0.00100915,0.99373002,0.99486348,0.00113346,0.03741935,0.03757362,-0.00015426,0.20595157,0.13038426,0.07556732,0.02504744,0.02438759,0.00065984,0.02504744,0.02438759,0.00065984
toddler,knn,platt,3,1054,0.69070209,0.95256167,0.93833017,-0.01423150,0.95380233,0.90454139,-0.04926094,0.95054945,0.99313187,0.04258242,0.95705521,0.81595092,-0.14110429,0.99002014,0.98830943,-0.00171071,0.99330766,0.99249748,-0.00081018,0.03563567,0.03820764,-0.00257197,0.16988055,0.12261747,0.04726308,0.01954459,0.01730076,0.00224384,0.02144213,0.01901482,0.00242731
toddler,knn,platt,4,1054,0.69070209,0.95161290,0.94971537,-0.00189753,0.95057473,0.92972174,-0.02085300,0.95329670,0.98214286,0.02884615,0.94785276,0.87730061,-0.07055215,0.99017815,0.98917953,-0.00099862,0.99403497,0.99509687,0.00106190,0.03666034,0.03820060,-0.00154026,0.17317423,0.12574873,0.04742551,0.02125237,0.02471350,-0.00346113,0.02125237,0.02471350,-0.00346113
toddler,knn,platt,5,1054,0.69070209,0.95445920,0.95161290,-0.00284630,0.95432903,0.93363615,-0.02069288,0.95467033,0.98076923,0.02609890,0.95398773,0.88650307,-0.06748466,0.99039726,0.99065639,0.00025914,0.99423579,0.99568589,0.00145010,0.03521822,0.03689403,-0.00167582,0.20071300,0.11951433,0.08119866,0.02125237,0.02986269,-0.00861032,0.02125237,0.02986269,-0.00861032
toddler,knn,platt,6,1054,0.69070209,0.94497154,0.95256167,0.00759013,0.94492011,0.93178217,-0.01313794,0.94505495,0.98626374,0.04120879,0.94478528,0.87730061,-0.06748466,0.98819777,0.98894568,0.00074791,0.99175504,0.99448643,0.00273139,0.03643264,0.03716585,-0.00073321,0.20177338,0.12198183,0.07979155,0.01821632,0.01745920,0.00075712,0.02201139,0.01911608,0.00289530
toddler,knn,platt,7,1054,0.69070209,0.95256167,0.94402277,-0.00853890,0.95295540,0.92221314,-0.03074226,0.95192308,0.97939560,0.02747253,0.95398773,0.86503067,-0.08895706,0.99091553,0.99017604,-0.00073948,0.99450052,0.99557242,0.00107190,0.03548387,0.03738425,-0.00190038,0.17018258,0.12343693,0.04674564,0.02182163,0.02031307,0.00150856,0.02182163,0.02346696,-0.00164533
toddler,knn,platt,8,1054,0.69070209,0.94686907,0.93738140,-0.00948767,0.94629374,0.91317080,-0.03312294,0.94780220,0.97664835,0.02884615,0.94478528,0.84969325,-0.09509202,0.98647652,0.98605095,-0.00042557,0.99076641,0.99291001,0.00214360,0.03908918,0.04076745,-0.00167826,0.24293512,0.13721626,0.10571886,0.02087287,0.02017434,0.00069852,0.02466793,0.02101497,0.00365296
toddler,knn,platt,9,1054,0.69070209,0.94876660,0.95256167,0.00379507,0.95020815,0.93262910,-0.01757905,0.94642857,0.98489011,0.03846154,0.95398773,0.88036810,-0.07361963,0.98747725,0.98577917,-0.00169807,0.99138537,0.98928932,-0.00209606,0.03635674,0.03817487,-0.00181813,0.26629906,0.13646946,0.12982960,0.02087287,0.01961235,0.00126052,0.02466793,0.02314575,0.00152218
toddler,knn,temperature,0,1054,0.69070209,0.95540797,0.95540797,0.00000000,0.95586277,0.95586277,0.00000000,0.95467033,0.95467033,0.00000000,0.95705521,0.95705521,0.00000000,0.99006860,0.98848429,-0.00158431,0.99345130,0.99383463,0.00038332,0.03404175,0.03758633,-0.00354458,0.19729684,0.13539084,0.06190601,0.01726755,0.02553608,-0.00826853,0.01916509,0.02553608,-0.00637099
toddler,knn,temperature,1,1054,0.69070209,0.95256167,0.95256167,0.00000000,0.95210847,0.95210847,0.00000000,0.95329670,0.95329670,0.00000000,0.95092025,0.95092025,0.00000000,0.99201738,0.99239028,0.00037290,0.99499342,0.99637599,0.00138256,0.03445920,0.03784353,-0.00338433,0.13637470,0.11865994,0.01771475,0.02656546,0.03907613,-0.01251066,0.02656546,0.03907613,-0.01251066
toddler,knn,temperature,2,1054,0.69070209,0.94876660,0.94876660,0.00000000,0.94766736,0.94766736,0.00000000,0.95054945,0.95054945,0.00000000,0.94478528,0.94478528,0.00000000,0.98957350,0.98863598,-0.00093752,0.99373002,0.99489168,0.00116166,0.03741935,0.04008495,-0.00266559,0.20595157,0.13804365,0.06790792,0.02504744,0.03160132,-0.00655388,0.02504744,0.03450442,-0.00945698
toddler,knn,temperature,3,1054,0.69070209,0.95256167,0.95256167,0.00000000,0.95380233,0.95380233,0.00000000,0.95054945,0.95054945,0.00000000,0.95705521,0.95705521,0.00000000,0.99002014,0.98900467,-0.00101547,0.99330766,0.99278239,-0.00052527,0.03563567,0.03953257,-0.00389690,0.16988055,0.12607477,0.04380578,0.01954459,0.03017348,-0.01062889,0.02144213,0.03017348,-0.00873135
toddler,knn,temperature,4,1054,0.69070209,0.95161290,0.95161290,0.00000000,0.95057473,0.95057473,0.00000000,0.95329670,0.95329670,0.00000000,0.94785276,0.94785276,0.00000000,0.99017815,0.98946184,-0.00071631,0.99403497,0.99522717,0.00119221,0.03666034,0.03988167,-0.00322133,0.17317423,0.13064809,0.04252615,0.02125237,0.03179990,-0.01054753,0.02125237,0.03179990,-0.01054753
toddler,knn,temperature,5,1054,0.69070209,0.95445920,0.95445920,0.00000000,0.95432903,0.95432903,0.00000000,0.95467033,0.95467033,0.00000000,0.95398773,0.95398773,0.00000000,0.99039726,0.99083336,0.00043611,0.99423579,0.99576500,0.00152921,0.03521822,0.03894349,-0.00372528,0.20071300,0.12623867,0.07447432,0.02125237,0.03271844,-0.01146607,0.02125237,0.03271844,-0.01146607
toddler,knn,temperature,6,1054,0.69070209,0.94497154,0.94497154,0.00000000,0.94492011,0.94492011,0.00000000,0.94505495,0.94505495,0.00000000,0.94478528,0.94478528,0.00000000,0.98819777,0.98809875,-0.00009902,0.99175504,0.99341428,0.00165924,0.03643264,0.03902599,-0.00259336,0.20177338,0.12585794,0.07591544,0.01821632,0.03075761,-0.01254129,0.02201139,0.03075761,-0.00874622
toddler,knn,temperature,7,1054,0.69070209,0.95256167,0.95256167,0.00000000,0.95295540,0.95295540,0.00000000,0.95192308,0.95192308,0.00000000,0.95398773,0.95398773,0.00000000,0.99091553,0.99027717,-0.00063836,0.99450052,0.99561974,0.00111922,0.03548387,0.03934607,-0.00386220,0.17018258,0.12958391,0.04059867,0.02182163,0.02894914,-0.00712751,0.02182163,0.03415156,-0.01232992
toddler,knn,temperature,8,1054,0.69070209,0.94686907,0.94686907,0.00000000,0.94629374,0.94629374,0.00000000,0.94780220,0.94780220,0.00000000,0.94478528,0.94478528,0.00000000,0.98647652,0.98617736,-0.00029916,0.99076641,0.99289647,0.00213006,0.03908918,0.04255225,-0.00346306,0.24293512,0.14173310,0.10120202,0.02087287,0.03258366,-0.01171080,0.02466793,0.03258366,-0.00791573
toddler,knn,temperature,9,1054,0.69070209,0.94876660,0.94876660,0.00000000,0.95020815,0.95020815,0.00000000,0.94642857,0.94642857,0.00000000,0.95398773,0.95398773,0.00000000,0.98747725,0.98615840,-0.00131885,0.99138537,0.98945329,-0.00193208,0.03635674,0.03977956,-0.00342282,0.26629906,0.13990003,0.12639903,0.02087287,0.03526967,-0.01439680,0.02466793,0.03526967,-0.01060174
